   Antena   Frek.èvor     Prost.èvor   Prostor X[m]       Frek.[Hz]         Re(I) [A]         Im(I) [A]        Abs(I) [A]        Phi(I) [A]
     1           3             27           5,149         1,20E+007          1,381E-002       -8,382E-003        1,615E-002       -5,456E-001
     1           3             28           5,347         1,20E+007          1,435E-002       -8,718E-003        1,679E-002       -5,459E-001
     1           3             29           5,545         1,20E+007          1,488E-002       -9,047E-003        1,742E-002       -5,462E-001
     1           3             30           5,743         1,20E+007          1,540E-002       -9,369E-003        1,803E-002       -5,465E-001
     1           3             31           5,941         1,20E+007          1,591E-002       -9,683E-003        1,862E-002       -5,468E-001
     1           3             32           6,139         1,20E+007          1,640E-002       -9,987E-003        1,920E-002       -5,470E-001
     1           3             33           6,337         1,20E+007          1,687E-002       -1,028E-002        1,976E-002       -5,472E-001
     1           3             34           6,535         1,20E+007          1,733E-002       -1,056E-002        2,029E-002       -5,475E-001
     1           3             35           6,733         1,20E+007          1,777E-002       -1,084E-002        2,081E-002       -5,477E-001
     1           3             36           6,931         1,20E+007          1,818E-002       -1,109E-002        2,130E-002       -5,478E-001
     1           3             37           7,129         1,20E+007          1,858E-002       -1,134E-002        2,177E-002       -5,480E-001
     1           3             38           7,327         1,20E+007          1,896E-002       -1,157E-002        2,221E-002       -5,482E-001
     1           3             39           7,525         1,20E+007          1,931E-002       -1,179E-002        2,262E-002       -5,483E-001
     1           3             40           7,723         1,20E+007          1,964E-002       -1,200E-002        2,301E-002       -5,485E-001
     1           3             41           7,921         1,20E+007          1,994E-002       -1,219E-002        2,337E-002       -5,486E-001
     1           3             42           8,119         1,20E+007          2,022E-002       -1,236E-002        2,370E-002       -5,487E-001
     1           3             43           8,317         1,20E+007          2,047E-002       -1,252E-002        2,400E-002       -5,488E-001
     1           3             44           8,515         1,20E+007          2,070E-002       -1,266E-002        2,426E-002       -5,489E-001
     1           3             45           8,713         1,20E+007          2,090E-002       -1,278E-002        2,450E-002       -5,489E-001
     1           3             46           8,911         1,20E+007          2,107E-002       -1,289E-002        2,470E-002       -5,490E-001
     1           3             47           9,109         1,20E+007          2,121E-002       -1,298E-002        2,487E-002       -5,491E-001
     1           3             48           9,307         1,20E+007          2,133E-002       -1,305E-002        2,500E-002       -5,491E-001
     1           3             49           9,505         1,20E+007          2,142E-002       -1,310E-002        2,511E-002       -5,491E-001
     1           3             50           9,703         1,20E+007          2,147E-002       -1,314E-002        2,518E-002       -5,491E-001
     1           3             51           9,901         1,20E+007          2,150E-002       -1,316E-002        2,521E-002       -5,492E-001
     1           3             52          10,099         1,20E+007          2,150E-002       -1,316E-002        2,521E-002       -5,492E-001
     1           3             53          10,297         1,20E+007          2,147E-002       -1,314E-002        2,518E-002       -5,491E-001
     1           3             54          10,495         1,20E+007          2,142E-002       -1,310E-002        2,511E-002       -5,491E-001
     1           3             55          10,693         1,20E+007          2,133E-002       -1,305E-002        2,500E-002       -5,491E-001
     1           3             56          10,891         1,20E+007          2,121E-002       -1,298E-002        2,487E-002       -5,491E-001
     1           3             57          11,089         1,20E+007          2,107E-002       -1,289E-002        2,470E-002       -5,490E-001
     1           3             58          11,287         1,20E+007          2,090E-002       -1,278E-002        2,450E-002       -5,489E-001
